transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd,timestamp
0x2570554207c65c565d73d1552c027173c5634aef89c7bca468f4af2e206f2ffb,14597784,2022-04-16,9313,0x012b38ccb3ae97a32cd24088bf9426d4ee5442d3,0xd98cfda81ed7a705e4606e790a42c6f4fa80ddf2,0x012b38ccb3ae97a32cd24088bf9426d4ee5442d3,0xd98cfda81ed7a705e4606e790a42c6f4fa80ddf2,12.48,38006.94237351998,1650131010
0x8e2d12d6f53500e36674010d41893cb2d56cbb408d392cdc82fc86f2f18e9989,14597784,2022-04-16,9245,0xdb42f22d36247f3f2bc130e856c4939c47d3d3c9,0x16a6c421724af0efb1cad4d7deb932679c67daf6,0xdb42f22d36247f3f2bc130e856c4939c47d3d3c9,0x16a6c421724af0efb1cad4d7deb932679c67daf6,7.99999999,24363.42456795596,1650131010
0x90a839326948d736d7e32ada034bf4c0ea2e49db12d561552546a9fb155935ca,14597780,2022-04-16,6783,0xf10e8d0425da1a25569862e3a80cb53dc8f04f1c,0xc8fc36d0c8180bf27c225e31d49423acac6ae371,0xf10e8d0425da1a25569862e3a80cb53dc8f04f1c,0xc8fc36d0c8180bf27c225e31d49423acac6ae371,8.19,24942.055932622483,1650130978
0xc958a30fb60bedda38611884c12139e44af214b1de5f0a0a0805d22c77d8a792,14597780,2022-04-16,8280,0x6139bba2d3f12a6c5ea18ce678d1bcff65df7bb6,0x886478d3cf9581b624cb35b5446693fc8a58b787,0x6139bba2d3f12a6c5ea18ce678d1bcff65df7bb6,0x886478d3cf9581b624cb35b5446693fc8a58b787,11.5,35022.42286021472,1650130978
0xf8b497534a844cfed93f130287e925de5752204765fc8031c5887e813019aac6,14597780,2022-04-16,7633,0x350eb74cd174935cb94b5aa6560ea130a17b4c9a,0x34aa4a54116303b07440831a62f26a87ae713229,0x350eb74cd174935cb94b5aa6560ea130a17b4c9a,0x34aa4a54116303b07440831a62f26a87ae713229,13.75,41874.636028517605,1650130978
0x2ddcf327478c26355d8dd444d764d4123a088808ae12646d213fc533bd94d213,14597780,2022-04-16,8573,0x4382e6b860add5fa18216d1c29e7ef0bcc664146,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0x4382e6b860add5fa18216d1c29e7ef0bcc664146,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,9.9,30149.73794053268,1650130978
0x88b33f45c321ba67bc9cf465edaee8494eb6709ebe5c4849e5ac5549a2750392,14597779,2022-04-16,2333,0xb8fd9c29b91efc82aec324c24b901b1d25270da1,0xa2d6c814541dd5f5099db9282936a6724b8659dd,0xb8fd9c29b91efc82aec324c24b901b1d25270da1,0xa2d6c814541dd5f5099db9282936a6724b8659dd,7.99,24332.970317662228,1650130959
0x0f6747259ffba6dd0f1bfc759c47f13c020c65e8b7f3e8cff7a7567cdcd4b327,14597777,2022-04-16,8636,0xd47123dfc6034d53f6f68c3c3b4ec38488d98e5d,0x11a0870c8d6df3acc9cf7391c8e0b1368387304b,0xd47123dfc6034d53f6f68c3c3b4ec38488d98e5d,0x11a0870c8d6df3acc9cf7391c8e0b1368387304b,9.5,28931.56671061216,1650130943
0xbfca62d8e58b322c9cb09048a02a542f1cd59e3819f2bcdc24984576abf21bbf,14597777,2022-04-16,3168,0x5102b59b8f3afaef0dadcfd03f1254f64f0cd945,0x8a902038fb04e8a980030bee0fc4d691b1c3b494,0x5102b59b8f3afaef0dadcfd03f1254f64f0cd945,0x8a902038fb04e8a980030bee0fc4d691b1c3b494,7.9,24058.881790930114,1650130943
0xbce6eb26eda846a45655433e5661943a06cf9505695d6812f8bcc67f821ab86c,14597777,2022-04-16,9327,0x4a2e56d61c2e44c582bf925cf5e57312db99edb1,0x5a2880870f5bfcdd082a62d611e6aa5241da70f9,0x4a2e56d61c2e44c582bf925cf5e57312db99edb1,0x5a2880870f5bfcdd082a62d611e6aa5241da70f9,8.2,24972.510213370497,1650130943
0x55c162a2d78ddb9fd976eb7ed5b86291d87fd0900289571a35621b85c594611e,14597777,2022-04-16,4794,0x45e466bc419a0ade7b6099dcc34962058155c5d7,0x0221c3cdb3dc4ffddb0564227d205b7f0cbac1cf,0x45e466bc419a0ade7b6099dcc34962058155c5d7,0x0221c3cdb3dc4ffddb0564227d205b7f0cbac1cf,8.85,26952.038461991327,1650130943
0x9b07dfc4d191d62484cf3a88cd81f41a57e7794d3fd657477c96ef510231c6ef,14597777,2022-04-16,5947,0x770edf9b5d07b5a43d59f673f30f4dc58e313963,0x032261cb5868414d70251a4d609e196838551457,0x770edf9b5d07b5a43d59f673f30f4dc58e313963,0x032261cb5868414d70251a4d609e196838551457,11.3,34413.33724525447,1650130943
0xe35cc177c813417c6d8bfcc357f05f3e87385d0943fff3a74739cf8f00526a8d,14597777,2022-04-16,5617,0x63748140c409b490952c37dae5a60715bf915129,0x75cf2d77d40abd92756c704a963098a87b4e1aec,0x63748140c409b490952c37dae5a60715bf915129,0x75cf2d77d40abd92756c704a963098a87b4e1aec,9.0,27408.85267321152,1650130943
0x688c2495972891bd50d49f6a00c0a15cb1351e4b3fa97bec988b2b4753e70098,14597777,2022-04-16,6271,0xb4c52b55332451f5f3e3d9ab1fea46b6ab89407e,0x55868e88a55c414ecc3603e6bddbafc8f2085a73,0xb4c52b55332451f5f3e3d9ab1fea46b6ab89407e,0x55868e88a55c414ecc3603e6bddbafc8f2085a73,8.45,25733.867232070817,1650130943
0x926a86148d4f35ee052d6d076d70dd8c8367e92cbe0d71c1959fa6d86d008b0e,14597776,2022-04-16,4976,0x8d67bed1188bea88f5c680012abea2c1443955e9,0x7a6597adf4ba4e405bf5bbe0f5976dc933b089ae,0x8d67bed1188bea88f5c680012abea2c1443955e9,0x7a6597adf4ba4e405bf5bbe0f5976dc933b089ae,8.0,24363.42459841024,1650130896
0x2d0d4491aa1640f540753c4d9bf2c0855831ebb86e47640787d56eeabb6064ad,14597776,2022-04-16,6910,0xaefc4c562002de306714a40cc0a31b86f7e79077,0x4267f8aa1acd04829f3a34388efd5b4bd174af4d,0xaefc4c562002de306714a40cc0a31b86f7e79077,0x4267f8aa1acd04829f3a34388efd5b4bd174af4d,10.69,32555.62611962569,1650130896
0x63ed8535dfbd68052c809ba5b36168987020378d3ccc132ccc75b1b7f136377e,14597776,2022-04-16,3050,0x8f4f597e38e93084ecdc60878fdae3767836a91e,0xd5cb4ce53100100dc4e59366b8a807650898bbd5,0x8f4f597e38e93084ecdc60878fdae3767836a91e,0xd5cb4ce53100100dc4e59366b8a807650898bbd5,8.5,25886.138635810883,1650130896
0xf95401bc0e64213e6efb760ca4ead7b31305ed0e8e3d5b65bdd0ddc9b8999f83,14597776,2022-04-16,7,0xdc295e925e84e155e860bca1d36a68b88a604642,0x4b09b7e1a298eb5804a95053fa9ffc452f16e1e1,0xdc295e925e84e155e860bca1d36a68b88a604642,0x4b09b7e1a298eb5804a95053fa9ffc452f16e1e1,17.777,54138.57488574236,1650130896
0x0e187bc55b906cc6e6a9b28df8bbbcc75f35530045faccfec68e4c929574ea84,14597776,2022-04-16,4500,0xac8e682d5156630a320915c21004df4faadf8e00,0x2ec7b0b01d7c72a31f3834fe4f208c4d04d1cdac,0xac8e682d5156630a320915c21004df4faadf8e00,0x2ec7b0b01d7c72a31f3834fe4f208c4d04d1cdac,7.9,24058.881790930114,1650130896
0x4120ead0869c54a2186eb144df179e620c9967c5a00b791858e53ef8f468d606,14597776,2022-04-16,6687,0xac82774844c3d1121b4f8a7abe5f6478a1bc21e2,0x982e09ebd5bf6f4f9cce5d0c84514fb96d91c5f9,0xac82774844c3d1121b4f8a7abe5f6478a1bc21e2,0x982e09ebd5bf6f4f9cce5d0c84514fb96d91c5f9,8.2,24972.510213370497,1650130896
0xdadc381ae7b8e2ec719e98a47cec6f599e4ba095382205a946d4aca344441301,14597775,2022-04-16,3823,0x2465bd53a0e4f726dc6bf059e07979715c44dc0b,0x1bfcfde0b5f0916bc6d8274e882c0dca3bc30959,0x2465bd53a0e4f726dc6bf059e07979715c44dc0b,0x1bfcfde0b5f0916bc6d8274e882c0dca3bc30959,11.5,35022.42286021472,1650130880
0xcb33bc4bce91c308583587e117c1aa929f49441b361279e860cc9005b82c6ca2,14597773,2022-04-16,4050,0x312a22e5e0d241df91bf8db1a241bdc3d15dc0e8,0xddd78e837d16c78137bcff64b7f9c9c92ba88bdc,0x312a22e5e0d241df91bf8db1a241bdc3d15dc0e8,0xddd78e837d16c78137bcff64b7f9c9c92ba88bdc,8.08,24607.058844394345,1650130855
0xf29e79fac6d62f893b74fbd8e4e40fd8d100cde4c8a39f8cdd26dd6118f64c95,14597773,2022-04-16,8604,0x6274132438cf5d019412c23f4de6ce51d37c8d1c,0xce75a8a63e9e3f0dd4d81089cf11cf91cc78cb49,0x6274132438cf5d019412c23f4de6ce51d37c8d1c,0xce75a8a63e9e3f0dd4d81089cf11cf91cc78cb49,15.0,45681.4211220192,1650130855
0x48b1be76716d7e0a5f11f7ec0afe711ca1231ebe26e53295dcd493897a2e2af3,14597773,2022-04-16,2016,0xdc702604a1bd2372333a445bd4cf571e2d050231,0xfce63c62b3cecb66409c63543141e03220726b83,0xdc702604a1bd2372333a445bd4cf571e2d050231,0xfce63c62b3cecb66409c63543141e03220726b83,7.88,23997.973229434087,1650130855
0x6d89a21b23ae5879d4954e709a5524fa973a76b872aa28a1c126e8ce2200f095,14597773,2022-04-16,7122,0x5c8a58b4704307311c55992e1aabb90d65f12233,0xad734e38f333d8d0101f5cf99d14a5966932f835,0x5c8a58b4704307311c55992e1aabb90d65f12233,0xad734e38f333d8d0101f5cf99d14a5966932f835,8.0,24363.42459841024,1650130855
0x15dd9b41c5f90b8c6585b2fa182000a3e340e0145b3c41f7fcebba8c24939cbf,14597773,2022-04-16,7118,0xfdd24937fd8857e5c80d3a3e456c6bb396d6e824,0xf98dd7e0d41586ab71f843df3f29723ada890727,0xfdd24937fd8857e5c80d3a3e456c6bb396d6e824,0xf98dd7e0d41586ab71f843df3f29723ada890727,7.999,24360.37917033544,1650130855
0xfe7ff44257717df39e9d10e28185c824c43f3a5fc5c08f45b0db8fff694b77d9,14597772,2022-04-16,8981,0xce94305c336a8f147025608ae541fbfe77437b73,0x2324ac6b264c05ecd5d772403346629a8c6ba31f,0xce94305c336a8f147025608ae541fbfe77437b73,0x2324ac6b264c05ecd5d772403346629a8c6ba31f,7.97,24272.061756166204,1650130839
0x31e365eafda08531c4e8a24ad94a95a244683216289ce2d067094694815696ac,14597772,2022-04-16,8159,0x04c7cd363fed04aaf4588c85ffce40b3d39a6b58,0x5a2880870f5bfcdd082a62d611e6aa5241da70f9,0x04c7cd363fed04aaf4588c85ffce40b3d39a6b58,0x5a2880870f5bfcdd082a62d611e6aa5241da70f9,8.0,24363.42459841024,1650130839
0x5a5506ff8d1f8634dc2ce3ad925e6099da1224a724ab2160e0bda9d6b735b4d6,14597772,2022-04-16,6799,0xc778afbb8af73165acf9838fd04034b53f970c27,0x6010ec0088e4f4a7e98359bf623b0c955925ffae,0xc778afbb8af73165acf9838fd04034b53f970c27,0x6010ec0088e4f4a7e98359bf623b0c955925ffae,7.8888,24024.77299649234,1650130839
0x446d2c2466cd0c293bfbb8cf16ba360b6d40303e3b49350423a1b23897673b9d,14597772,2022-04-16,8428,0x4382e6b860add5fa18216d1c29e7ef0bcc664146,0xe2885515bae1cf170daa4e9e3d84878b782e2137,0x4382e6b860add5fa18216d1c29e7ef0bcc664146,0xe2885515bae1cf170daa4e9e3d84878b782e2137,7.9,24058.881790930114,1650130839
0x63561dc25b207d5a8f17851af39a4eb77c82847825a76e0aa65262d4fcb4db46,14597770,2022-04-16,6307,0x876d770f943131da927ca2fb9d690a883324dfab,0xc1d5393e58202108e94a686b15ce36c6fdd521b9,0x876d770f943131da927ca2fb9d690a883324dfab,0xc1d5393e58202108e94a686b15ce36c6fdd521b9,10.49,31946.54050466543,1650130832
0xb23a4d79c094a9004b125c6daf6ce8aca39d83ecff52abeb6c80c8f0b9ebb1ae,14597769,2022-04-16,6563,0x7534555be1cc7759c2438021149d95fb1c9d7430,0xd4db6d8ef756141de0d838808ddb8ffcd847d7ff,0x7534555be1cc7759c2438021149d95fb1c9d7430,0xd4db6d8ef756141de0d838808ddb8ffcd847d7ff,8.0,24363.42459841024,1650130829
0xe14ae99cc37dec741b1dc25884c37c464e06111f2d103d37b0743922569d1e1d,14597768,2022-04-16,9255,0x90da7403de730f8948fbcc9bdc43d09ab824bdbb,0xe22a36dc96688cab8b346118dbd90a96aa607a14,0x90da7403de730f8948fbcc9bdc43d09ab824bdbb,0xe22a36dc96688cab8b346118dbd90a96aa607a14,8.0,24363.42459841024,1650130818
0xa9caec835d439ecf8f82203e6a586faded9a806c5f723124d438a84d91890f70,14597768,2022-04-16,7627,0x2d34cadc33469ebf641699afb2c7ecce62fea512,0x40df5ee2722b43628e7e4f4b59909627f0c018f8,0x2d34cadc33469ebf641699afb2c7ecce62fea512,0x40df5ee2722b43628e7e4f4b59909627f0c018f8,7.99,24332.970317662228,1650130818
0x6ce8523e43846780dc7ea36968202761ccac66f2965eb6836fc8e124d972a550,14597768,2022-04-16,2461,0x2bb35d3536c14bf51e4f77c9f80bd015f5bcc878,0xe288a00df4b697606078876788e4d64633cd2e01,0x2bb35d3536c14bf51e4f77c9f80bd015f5bcc878,0xe288a00df4b697606078876788e4d64633cd2e01,8.4,25581.595828330755,1650130818
0x466b5d1d9f75da0e57ccf0a9db90fefd5707137d0b2515af6ba1d741b138bb3c,14597766,2022-04-16,4060,0xf61a191a56bd329a609dc71adcf4a87c93381969,0x77e125d23e6c0d081086f0d849b4350ea6206a8c,0xf61a191a56bd329a609dc71adcf4a87c93381969,0x77e125d23e6c0d081086f0d849b4350ea6206a8c,12.0,36545.13689761536,1650130799
0x55079b68cdb95404cb18d9d1b5ed9649239f1cc32b48add62dafd16da9037c2b,14597766,2022-04-16,6067,0xecf036262234e8f7d16b4fa81c31ef1e881506a4,0x4210eee2bc528b0a846eaa016ce8167a840b8b23,0xecf036262234e8f7d16b4fa81c31ef1e881506a4,0x4210eee2bc528b0a846eaa016ce8167a840b8b23,8.22,25033.418774866524,1650130799
0xb2f88fa8e9522f59f15097d29a003d1ace2af07b78d6441ba6a95808228e7cf1,14597766,2022-04-16,8689,0x7a6597adf4ba4e405bf5bbe0f5976dc933b089ae,0x7e8d6380b45d33ee8be40635484bce7c362536b2,0x7a6597adf4ba4e405bf5bbe0f5976dc933b089ae,0x7e8d6380b45d33ee8be40635484bce7c362536b2,11.0,33499.708822814086,1650130799
0x71cc65426f43edca70ac466f6cffa5067e66e7bdb3c8eaab94dcf86e143f1586,14597766,2022-04-16,8523,0x622ff61c8eee4cdc46b814d31903fe34c09abfbf,0x38b547d9a588bbb1244363c8f8f9768881e0858b,0x622ff61c8eee4cdc46b814d31903fe34c09abfbf,0x38b547d9a588bbb1244363c8f8f9768881e0858b,8.25,25124.78161711056,1650130799
0x37f223aea90b441e5b7b612b3e901dca33913cb387c6f6471a4bce0626bfee8d,14597766,2022-04-16,7306,0x214096b13bd15cc38baa51c95e05edc7d961e8cb,0x38435dd4da3a9b4933fd8c2ce0fc68e6992d2929,0x214096b13bd15cc38baa51c95e05edc7d961e8cb,0x38435dd4da3a9b4933fd8c2ce0fc68e6992d2929,7.92,24119.79035242614,1650130799
0xf6ed42640999f378039911d6370766476318c4730ede08812b42a05327ff39b7,14597763,2022-04-16,4897,0x4f75804ac5ac8ec9a5046c75d79f5e84473b2338,0x5a17fb43794212f5fac2298747c8757b8dd94a17,0x4f75804ac5ac8ec9a5046c75d79f5e84473b2338,0x5a17fb43794212f5fac2298747c8757b8dd94a17,8.49,25855.68435506287,1650130782
0xeb16e4e32cdb0eae652a3fcfd03076ab91bff14a31b4194409feaa71bfb52e49,14597761,2022-04-16,1038,0x238d0faad99c61d912933b992c1d0b15d834063a,0x2491403bd141d8aa64425b612987dc0a4cf8d265,0x238d0faad99c61d912933b992c1d0b15d834063a,0x2491403bd141d8aa64425b612987dc0a4cf8d265,8.69,26464.769970023124,1650130743
0x5bc65d1a0416ba23cf506e78239664cb502e50dc171762af51ebc32a93d6fe7b,14597761,2022-04-16,8518,0xeb96b2f64bb52cc4b7c79373714b4f4a6c3dc037,0x1d2c4cd9bee9dfe088430b95d274e765151c32db,0xeb96b2f64bb52cc4b7c79373714b4f4a6c3dc037,0x1d2c4cd9bee9dfe088430b95d274e765151c32db,8.9,27104.3098657314,1650130743
0xd148075437b2e69698dd8bb4ad6906b5308d4f2e31ac4f997553a198ad0bb5c1,14597761,2022-04-16,7745,0xd0b86deb6ede06c87d85b5be78e9a1e7b8ae8e03,0x6d5974ff2be269c9da8b72fbb00bb4c0fc9e6916,0xd0b86deb6ede06c87d85b5be78e9a1e7b8ae8e03,0x6d5974ff2be269c9da8b72fbb00bb4c0fc9e6916,8.0,24363.42459841024,1650130743
0x92df7434a37e4a32016c8787659a493c444b963e9ca09a7004ac467ca757089d,14597760,2022-04-16,8185,0x58e316d51ada862d71fba22ada6f56d00186af13,0xca968044effff14bee263ca6af3b9823f1968f37,0x58e316d51ada862d71fba22ada6f56d00186af13,0xca968044effff14bee263ca6af3b9823f1968f37,9.5,28931.56671061216,1650130716
0x019d1b003ba0e6c68a3c85215bfc359ad2036f902b48780071f67401c17f4fce,14597760,2022-04-16,7653,0x24f1dddae5ea04cf29780b0cb9bad3e3e2a8a0d5,0x0efcfe3eaa26c6ea5e368e26c84ede2cf735cfb0,0x24f1dddae5ea04cf29780b0cb9bad3e3e2a8a0d5,0x0efcfe3eaa26c6ea5e368e26c84ede2cf735cfb0,8.96,27287.035550219472,1650130716
0x6ae5bfbf546678ff69ee720d5356a702a2606bc34f209a7299d200d8a2f6e0b2,14597760,2022-04-16,8210,0xae85eebe0892061e07635465bd3c5bdb807412c6,0x46ebc219acb3c493257040550304c80d333410f2,0xae85eebe0892061e07635465bd3c5bdb807412c6,0x46ebc219acb3c493257040550304c80d333410f2,8.0,24363.42459841024,1650130716
0x3ff1244e87b155e66641f169028bd0975c79974612384103df299ee10060d114,14597760,2022-04-16,1896,0xc145488894eb362c174f47039855bcf07d204671,0x816734db8bc22fe34d9e2bfc3f3d86e638c232df,0xc145488894eb362c174f47039855bcf07d204671,0x816734db8bc22fe34d9e2bfc3f3d86e638c232df,11.0,33499.708822814086,1650130716
0xcd9e870aa9310a831232501e732e005b935193529092a0b4b97660a667891131,14597760,2022-04-16,3731,0x05c4d0021a82800b52e8861de8e843ca1f8eceee,0x66d5527411d821cb513f2d214bbbc0ad73586b35,0x05c4d0021a82800b52e8861de8e843ca1f8eceee,0x66d5527411d821cb513f2d214bbbc0ad73586b35,8.0,24363.42459841024,1650130716
0xa9d593548940d04033b30218231f91f5f0ddc6b4df674c3b7f20edbf86bb21ad,14597759,2022-04-16,8015,0x5e835798876124f5bdea5682a37f15100ee58903,0x18216fb0b1f8fa9073e3a50234d23db2b7c994db,0x5e835798876124f5bdea5682a37f15100ee58903,0x18216fb0b1f8fa9073e3a50234d23db2b7c994db,11.5,35022.42286021472,1650130708
0x1428eb4ac722f3f1dd71a65a5048d8ac78f0cb25fe4bede79a9a2208094c4688,14597758,2022-04-16,4411,0xfa12f6af6157125d95e8c0809698ac4f2db4394f,0xc8fc36d0c8180bf27c225e31d49423acac6ae371,0xfa12f6af6157125d95e8c0809698ac4f2db4394f,0xc8fc36d0c8180bf27c225e31d49423acac6ae371,7.98,24302.516036914218,1650130694
0x2df6d69dd91625e3a72c507a24aff925092485fb1f30b6a9abac675b0b5365b8,14597758,2022-04-16,8055,0x201ab908768771cc8ce2bc743b9835b00c3d785f,0x906d9110621fe79007f743f60c5ac0ca4ea41813,0x201ab908768771cc8ce2bc743b9835b00c3d785f,0x906d9110621fe79007f743f60c5ac0ca4ea41813,8.15,24820.238809630435,1650130694
0x91e104fbd30e5e70c4cc1e09e01c84406b3fda0465dc2f7e577f1472dde00014,14597757,2022-04-16,6919,0x1508354388a0622a64cfc6e7a29d5e6fd37d856f,0x833f91f9ca3f4249b50a36efce2fd3c6fa9a1746,0x1508354388a0622a64cfc6e7a29d5e6fd37d856f,0x833f91f9ca3f4249b50a36efce2fd3c6fa9a1746,12.0,36545.13689761536,1650130691
0x3bb5d283ba2c0ecaa91741fad443e247fbe30216494e3e0834691a283703745d,14597756,2022-04-16,5650,0x50962b45e514abb45a27c36d39457d1c6cff5964,0xf86a588f3604e3b12899f710e3d572f76ffb94b8,0x50962b45e514abb45a27c36d39457d1c6cff5964,0xf86a588f3604e3b12899f710e3d572f76ffb94b8,9.0,27408.85267321152,1650130671
0x0d833d98d79eb6f1ff7353acb2a63fdb06eee8c7f16c9f7c5e17c4e3e193bf9c,14597756,2022-04-16,586,0x036eff96a00b461bf86cdfb6cf1fbee08e9e3be6,0x460eebde20336aa615370f4b7b7a916e5656d4e6,0x036eff96a00b461bf86cdfb6cf1fbee08e9e3be6,0x00000000a50bb64b4bbeceb18715748dface08af,7.8,23754.338983449987,1650130671
0x30aa00a63b2e16b965400cf8aa8f3ade84b340eb486fb27f694dcc989ed1dd7e,14597755,2022-04-16,2230,0xd05bd2e8654cf7c36a1660973aadd6037dfdc570,0xad532e06fad45f1592cce514890130cb74802977,0xd05bd2e8654cf7c36a1660973aadd6037dfdc570,0xad532e06fad45f1592cce514890130cb74802977,9.75,29692.92372931248,1650130661
0x87be8324dc25c8a1c5add31648cdd7c56e15b5434ba71558f463d601fc04e9be,14597752,2022-04-16,1872,0xfc0e8eeb916da60013ac00fd641e5c66e12cdd75,0x8d309de16a745c15ffa00a46da4eb3e044c54d63,0xfc0e8eeb916da60013ac00fd641e5c66e12cdd75,0x8d309de16a745c15ffa00a46da4eb3e044c54d63,8.9,27104.3098657314,1650130623
0x13da38a05ce753cbee8a60f0751300f3af64f5c26ad8ba9d743aa3c2551126cd,14597752,2022-04-16,9345,0xfecf2ec205dd23b96c07a5e91ab1c4c0dc5685a8,0xf813f00d3abe4e45c33dd50dc7872a91f8c59797,0xfecf2ec205dd23b96c07a5e91ab1c4c0dc5685a8,0xf813f00d3abe4e45c33dd50dc7872a91f8c59797,7.95,24211.15319467018,1650130623
0xe091d48fadb6bd49427320565f99b93eab849e0da06351fa4a8a4ce9bc1852f2,14597752,2022-04-16,8258,0x734b955dbdec0fea40511556fa07f6b6f5a1ee7d,0x238d0faad99c61d912933b992c1d0b15d834063a,0x734b955dbdec0fea40511556fa07f6b6f5a1ee7d,0x238d0faad99c61d912933b992c1d0b15d834063a,11.0,33499.708822814086,1650130623
0x80b6779f76214826c4bdad02484e516399d3916daf0545f657a8204e4e3de7f9,14597752,2022-04-16,2752,0x0a57efb15ff55b5988d8b823d69cd0639e35f652,0x2491403bd141d8aa64425b612987dc0a4cf8d265,0x0a57efb15ff55b5988d8b823d69cd0639e35f652,0x2491403bd141d8aa64425b612987dc0a4cf8d265,8.8,26799.76705825127,1650130623
0x12eda6a6d3f7101b6fd474ce110e14f89a6c3592dbb4386f1f79f889e841d7d0,14597749,2022-04-16,4681,0x04f037b54f76d0d64a8b5b46a0d36a2a1b8d46ad,0x46ebc219acb3c493257040550304c80d333410f2,0x04f037b54f76d0d64a8b5b46a0d36a2a1b8d46ad,0x46ebc219acb3c493257040550304c80d333410f2,8.0,24363.42459841024,1650130606
0x2668badc00eb99dccceb53d4c6055838f5aa1fc7a47c85896fb1aca2bbcda54f,14597749,2022-04-16,8909,0x3d7d0d64e4c0b870bd3eff447cc78fedacd0af65,0x6e1510ed41ba743344e9ba80646194351cca0c7f,0x3d7d0d64e4c0b870bd3eff447cc78fedacd0af65,0x6e1510ed41ba743344e9ba80646194351cca0c7f,8.0,24363.42459841024,1650130606
0x9f1897819b59acad1d238df0c4ea6153fee1d843f79f32ad2fdb2e1a4189da24,14597748,2022-04-16,7378,0x173b58554b2d96527564c6d629ff4958a314969e,0xcb60e83fa692c5dae468bb7b9426b2c70b70901b,0x173b58554b2d96527564c6d629ff4958a314969e,0xcb60e83fa692c5dae468bb7b9426b2c70b70901b,10.0,30454.280748012803,1650130583
0x3e6d647b660405965cd802f9559b2102d1c3c27676fe2ff405f72b8430409c24,14597748,2022-04-16,7667,0xa445c386ff826767376e1690f78db85a6f0857f9,0x1d2c4cd9bee9dfe088430b95d274e765151c32db,0xa445c386ff826767376e1690f78db85a6f0857f9,0x1d2c4cd9bee9dfe088430b95d274e765151c32db,8.45,25733.867232070817,1650130583
0xd66739f8d2c6885846dd60f26d981d4ebad1d86fa6eb7aa23739566ac9720330,14597746,2022-04-16,8794,0xb06ddc63b52c0c46c2ddffb70514c2922ccf3bcb,0xf50ea6e87b449400606c1ced7a7552fc704dbbd8,0xf50ea6e87b449400606c1ced7a7552fc704dbbd8,0xb06ddc63b52c0c46c2ddffb70514c2922ccf3bcb,2.5,7613.570187003201,1650130571
0xde90c1a9d44b3c8cc9e05fd8b2aefb225ac004cd05e750ba00e88e25ad44cd5e,14597746,2022-04-16,6149,0x2106df7c24125c1c8f7f1f6deaaede93fd9a2e74,0xad532e06fad45f1592cce514890130cb74802977,0x2106df7c24125c1c8f7f1f6deaaede93fd9a2e74,0xad532e06fad45f1592cce514890130cb74802977,8.8,26799.76705825127,1650130571
0x64bdef7f9d11db66e19c04a2cb8e2b89e35c3bace39972e412bd53b93640b7d8,14597746,2022-04-16,4222,0x6c970895c5b34caca500db813e9808817b72bf47,0x957291eae3d53b5a7c0a6bf2c0f08de5d87b14f6,0x6c970895c5b34caca500db813e9808817b72bf47,0x957291eae3d53b5a7c0a6bf2c0f08de5d87b14f6,7.888,24022.336654032497,1650130571
0xf0358cc73ca32d46e06887c3cf1d693710b0773ae47a1b828c5d02113483ea72,14597745,2022-04-16,3661,0x26d9782ea950cae0408f9bafe097b84384bce854,0xe56a6bca9fdc1aff667f44f7f92e1a90d4258359,0x26d9782ea950cae0408f9bafe097b84384bce854,0xe56a6bca9fdc1aff667f44f7f92e1a90d4258359,8.0,24363.42459841024,1650130559
0x69525b3b5662b49eaa336c75ae944e6c8c4dc6c0d68f15465f0792195dd2e96a,14597745,2022-04-16,5475,0x9383fb564e891e3e8db3a110ea57679839bfe6f6,0x6ef4873afc5f040ad886c23fe1cb81aea513963c,0x9383fb564e891e3e8db3a110ea57679839bfe6f6,0x6ef4873afc5f040ad886c23fe1cb81aea513963c,8.0,24363.42459841024,1650130559
0x7907a81eaecceb9d45d8e207ea43757b89eb1318e5c559f92074ac8cc00577e5,14597745,2022-04-16,2421,0xcc833833c2b9b0fd7e3122d92aacb72b53633768,0x05e0092331470b585dc099735569b75f01ea6821,0xcc833833c2b9b0fd7e3122d92aacb72b53633768,0x05e0092331470b585dc099735569b75f01ea6821,8.95,27256.58126947145,1650130559
0xb26cfb6a9701b6dbdb36b999b7b237fb9f359c3fe9a5c0856fb0962dab48cfea,14597745,2022-04-16,3034,0x32ed60f249366d342107572cc176234d18cd5045,0xe9a51fbffbb58cd6ec0eec147be3efff7ebdfdac,0x32ed60f249366d342107572cc176234d18cd5045,0xe9a51fbffbb58cd6ec0eec147be3efff7ebdfdac,8.8,26799.76705825127,1650130559
0xcc7e3f5685daca82c35f9651ec184e6bc8c675420b5758e7699ffad7d4287245,14597745,2022-04-16,3586,0x345ea5af0ce4aab81ddb3491e6643fb80c5567d7,0x423edb5ab7d78073772f96f3b396287dfc81c38a,0x345ea5af0ce4aab81ddb3491e6643fb80c5567d7,0x423edb5ab7d78073772f96f3b396287dfc81c38a,8.41,25612.05010907877,1650130559
